YEAR,season,SITE,PLNT_DNS,FRND_DNS,DRY_WT,Dry_CAN_WT,Dry_WC_wt,Dry_SUB_wt,N_blade,C_blade,C_WT,N_WT,elapsed,g_bar_dry,g_barC,g_barN,dry_prod_per_day,C_prod_per_day,N_prod_per_day,f,p,d,c,b,l,dry_wt_lost_as_fronds,dry_wt_lost_as_plants,dry_wt_lost_as_dissolved,dry_wt_lost_as_cut_fronds,dry_wt_lost_as_blades,C_lost_as_fronds,C_lost_as_plants,C_lost_as_dissolved,C_lost_as_cut_fronds,C_lost_as_blades,N_lost_as_fronds,N_lost_as_plants,N_lost_as_dissolved,N_lost_as_cut_fronds,N_lost_as_blades,Mean_TEMP,mean_ambient_N,sfc_par,Subsfc_par,Bottom_par,dry_wt_stD,dry_can_wt_stD,dry_wc_wt_stD,dry_sub_wt_stD,c_blade_stD,n_blade_stD,C_wt_stD,N_wt_stD,plnt_dns_stD,frnd_dns_stD,g_bar_dry_stD,dry_prod_per_day_stD,g_barC_stD,C_prod_per_day_stD,g_barN_stD,N_prod_per_day_stD,f_stD,p_stD,d_stD,c_stD,b_stD,l_stD,dry_wt_lost_as_fronds_stD,dry_wt_lost_as_plants_stD,dry_wt_lost_as_dissolved_stD,dry_wt_lost_as_cut_fronds_stD,dry_wt_lost_as_blades_stD,C_lost_as_fronds_stD,C_lost_as_plants_stD,C_lost_as_dissolved_stD,C_lost_as_cut_fronds_stD,C_lost_as_blades_stD,N_lost_as_fronds_stD,N_lost_as_plants_stD,N_lost_as_dissolved_stD,N_lost_as_cut_fronds_stD,N_lost_as_blades_stD
2004,1-Winter,AQUE,0.2551666667,4.281,0.3836684464,0.1696183099,0.1253011903,0.0887489462,2.6118888889,26.246944444,0.0950773157,0.0082644022,90,0.0447609712,0.0447885349,0.0436921276,0.0178700573,0.0043482387,0.0003925955,0.0291983308,0.0099975442,0.003220255,0,0.0117715313,0.0541876613,0.0120651824,0.0034290723,0.0014281215,0,0.0053451761,0.0029724967,0.0008346392,0.0003561522,0,0.0013347675,0.0002621131,0.0000732461,0.0000301867,0,0.0001128518,13.25078296,4.7061709123,590.48053973,165.27846756,30.340086018,0.0239148863,0.0130035964,0.0073613824,0.0054518585,0.9409534078,0.2422487099,0.0068832639,0.0009374748,0.0097308086,0.2140688957,0.0062503565,0.0026931177,0.0062519008,0.0006926528,0.0063788544,0.0000706312,0.00460712,0.0039867791,0.0001544942,0,0.0004994736,0.0061618913,0.001994827,0.0013942249,0.0001106958,0,0.0003935475,0.0005006784,0.0003440408,0.0000244141,0,0.0001088699,0.0000500814,0.0000305185,3.5719488E-6,0,0.0000134021
2004,2-Spring,AQUE,0.4501612903,3.9474193548,0.376273102,0.1865404286,0.1063189208,0.0834137526,2.6351612903,29.770645161,0.1070512681,0.0087170758,93,0.0459718229,0.0471651586,0.051385428,0.0149467718,0.0042579132,0.0003391833,0.0118610939,0.0134595387,0.003494269,0,0.0115975213,0.040412423,0.0038420997,0.0041269889,0.0011180149,0,0.0037126455,0.0010586633,0.0011395839,0.0003082579,0,0.0010237721,0.0000755681,0.0000775685,0.0000217859,0,0.0000724057,13.637796425,4.464900877,777.76782437,213.49911927,41.857328452,0.0354278115,0.0243201196,0.0089996624,0.0059282355,1.2346402636,0.2818024764,0.011540104,0.0013944732,0.0246581838,0.2415849182,0.0047591402,0.0020241255,0.0048146385,0.0006016795,0.0053192024,0.0000612324,0.0020563809,0.0040589862,0.0001823887,0,0.0005941328,0.0044968788,0.0007510875,0.0012829316,0.0001119492,0,0.0003628034,0.0002118969,0.0003581097,0.0000289159,0,0.0001089543,0.0000173717,0.0000263629,3.0465336E-6,0,0.0000100471
2004,3-Summer,AQUE,0.5640322581,5.2816129032,0.4727331093,0.2201913461,0.1410463075,0.1114954557,2.2069892473,32.092419355,0.1431436606,0.008376359,93,0.0256226387,0.0255136413,0.0201059569,0.0120190072,0.0036463107,0.0001805002,0.0100209453,0.0008606743,0.0031708507,0,0.0117148373,0.0257673075,0.0047045648,0.0004062323,0.001487005,0,0.0054895809,0.0014309802,0.0001249542,0.0004528348,0,0.0016734652,0.000087647,8.3563292E-6,0.0000293818,0,0.0001085264,16.4306261,0.6682892184,764.66562529,217.93143944,42.413090731,0.0283499182,0.0170608142,0.0079496807,0.0060567744,1.0814019805,0.1891712252,0.0098773899,0.0008895065,0.0187558103,0.2338173911,0.0024030679,0.0014027604,0.0026025305,0.000459553,0.0030331158,0.0000323515,0.0015237222,0.0008871144,0.0001358488,0,0.0004798198,0.0017882263,0.0007619822,0.0004148365,0.0001125348,0,0.0003962345,0.0002373182,0.000127397,0.0000313008,0,0.0001344213,0.000015707,8.7216462E-6,3.3110491E-6,0,0.0000118441
2004,4-Autumn,AQUE,0.4768888889,4.7811111111,0.3826910471,0.138819407,0.130625128,0.1132465121,1.7143333333,28.041444444,0.1024637369,0.0050697594,90,0.0328351329,0.0313563618,0.0334017281,0.0138841605,0.0036475423,0.0001808409,0.0183263049,0.0046354223,0.0028677079,0.0001267771,0.0111792194,0.0371354317,0.0078463538,0.0016636534,0.0011992286,0.0000587824,0.0046586517,0.0021643649,0.000443178,0.0003282995,0.0000165118,0.0012736105,0.0001016185,0.0000219131,0.0000159568,7.1507372E-7,0.0000619439,16.455022388,0.4752020483,613.25751907,170.68690366,27.884518913,0.022756493,0.0102274792,0.0073364063,0.006749276,1.0102566795,0.1432595697,0.0072499194,0.0005257166,0.0142805011,0.2219727067,0.003701664,0.0017820613,0.0037967899,0.0005130576,0.004107281,0.0000297566,0.0028312839,0.0018517014,0.0001355377,0.0000315295,0.0004305613,0.0034559116,0.0013451316,0.0007432245,0.0000912529,0.0000143964,0.0003209511,0.0003838441,0.0002046591,0.0000218537,4.0603013E-6,0.0001002754,0.0000189464,9.7764263E-6,1.7105709E-6,1.885432E-7,6.2845374E-6
2005,1-Winter,AQUE,0.247752809,2.5233146067,0.208463572,0.0758423748,0.0703609308,0.0622602664,2.1137078652,26.063483146,0.0511890967,0.0035119949,89,0.0327219803,0.0325524309,0.03557486,0.0082286628,0.0020275603,0.000137622,0.0147208396,0.0082100599,0.0029695568,9.2631443E-6,0.010951372,0.0368610914,0.0037551865,0.0022827782,0.0007495674,2.0006078E-6,0.0027982881,0.0009351037,0.0005710246,0.0001865995,5.0961521E-7,0.0006970221,0.000057231,0.0000330169,0.0000115257,4.2236261E-8,0.0000426738,14.680467858,1.4887777139,588.90425865,165.12307626,29.978565067,0.0132831253,0.0061430577,0.0045151005,0.0038716978,1.1701174096,0.2254585911,0.0039978013,0.0004307238,0.0074529381,0.1192759501,0.0048523068,0.0014007041,0.0049656396,0.0003593804,0.0052853129,0.0000249,0.0030373629,0.0032771788,0.0001637716,2.3973945E-6,0.0005175606,0.0046453734,0.0008636718,0.0009416998,0.000060694,5.1959512E-7,0.0002113754,0.0002197169,0.0002378452,0.0000133219,1.3583253E-7,0.0000607178,0.0000138445,0.0000138253,1.410904E-6,1.2093766E-8,5.1191304E-6
2005,2-Spring,AQUE,0.1982258065,3.2315053763,0.3126618354,0.153253688,0.0903064432,0.0691017042,3.4816129032,28.129032258,0.0831648919,0.0088915016,93,0.0317602634,0.0324618767,0.0369046861,0.0091019736,0.0024422301,0.0002716218,0.0094700335,0.0003995988,0.0036065276,0.0000722893,0.0112841237,0.0248325728,0.002403014,0.0001755792,0.0010372192,0.0000188838,0.0032314793,0.0006282611,0.000046676,0.0002734025,4.9273495E-6,0.0008515492,0.0000609126,5.0151251E-6,0.0000277482,4.7200364E-7,0.0000863001,12.728904706,7.6843636661,779.23932047,214.24206619,41.818351398,0.0159655641,0.0101448792,0.0040505434,0.0034711443,0.9711055143,0.2947214895,0.0051847983,0.0009046879,0.0042026706,0.1167977636,0.0019890408,0.0006993279,0.0021685389,0.000212131,0.0028638601,0.0000329806,0.0014466451,0.0004223919,0.0001529121,0.0000126449,0.0004511594,0.0015751567,0.0003486382,0.0001855209,0.0000685885,3.0818056E-6,0.0002013592,0.0000935209,0.0000494646,0.0000156483,8.1918592E-7,0.0000602597,9.9688164E-6,5.1763118E-6,2.8947137E-6,8.4396941E-8,8.7350695E-6
2005,3-Summer,AQUE,0.1828494624,4.8797311828,0.5834479188,0.3187023403,0.1637817891,0.1009637894,2.4817741935,27.644677419,0.1533514496,0.0118033235,93,0.0301809093,0.0297450752,0.0245368782,0.0172127937,0.0044869343,0.0003146517,0.0111078034,0.001537914,0.0039450971,0.0000919974,0.0123458627,0.0290286747,0.0063396341,0.0007819065,0.0022584161,0.0000468161,0.0070546093,0.0016628265,0.0002047249,0.0005942309,0.0000120781,0.0018559786,0.000133222,0.000018155,0.0000489357,8.1501501E-7,0.0001528187,15.901356918,1.2043257396,763.0912201,217.15751685,42.300507079,0.0331883813,0.0208880614,0.0087751245,0.0059464281,0.9914503082,0.2065477505,0.0109423429,0.0012846836,0.004573315,0.2076924132,0.0022164314,0.0015345228,0.0022996638,0.0004400396,0.002818154,0.0000481571,0.0015042861,0.0009401348,0.0001720585,0.0000208783,0.0005885003,0.0019072154,0.0009211943,0.00049008,0.0001561897,0.0000113598,0.0005138841,0.0002480858,0.0001285065,0.0000366986,2.9724975E-6,0.0001532038,0.0000223197,0.000011431,5.418392E-6,2.3078315E-7,0.0000172155
2005,4-Autumn,AQUE,0.163,3.5132777778,0.2735901143,0.0956764254,0.0846818483,0.0932318406,2.2109444444,27.351277778,0.0695321422,0.0045199891,90,0.0333896601,0.0335978654,0.0354270173,0.0096716589,0.0024438325,0.0001665167,0.0237886234,0.0054725838,0.0030495037,0.0003902707,0.0107885889,0.0434895705,0.0067649919,0.0013769998,0.0010052835,0.0001437061,0.0035108991,0.0017285684,0.000353149,0.0002559801,0.0000364231,0.0008938585,0.000117043,0.000024965,0.0000165781,2.2552388E-6,0.0000579277,15.155567951,1.1664052663,609.02507088,169.55886706,27.29232687,0.0167461656,0.0085758222,0.0051116042,0.0053812185,0.9562737953,0.1835911149,0.0049347496,0.0004629361,0.0036587107,0.1433012416,0.0040459564,0.0012832335,0.0040990357,0.0003445891,0.0045076869,0.0000305021,0.0034094525,0.0018381349,0.0001446719,0.000056749,0.0004358245,0.0039046677,0.0009476989,0.0004912986,0.0000754882,0.0000217952,0.0002503138,0.0002486303,0.0001258258,0.0000170852,5.7790591E-6,0.0000707242,0.0000193197,8.801177E-6,1.6972714E-6,4.0558683E-7,5.8103755E-6
2006,1-Winter,AQUE,0.1030337079,1.7726404494,0.1571371752,0.0705942537,0.0450619007,0.0414810208,2.801011236,32.034662921,0.0475512252,0.0035292648,89,0.065287536,0.0668303794,0.0662378573,0.010725664,0.0032538177,0.0002360585,0.0371757067,0.0143749194,0.0026926768,0,0.0110311634,0.0652744663,0.0063488774,0.0024932368,0.0004350389,0,0.0017655656,0.0018496507,0.0007369601,0.0001278361,0,0.0005210149,0.0001344881,0.0000528363,9.3365061E-6,0,0.0000380016,13.153840493,5.7360919467,588.38679616,165.63022832,31.046906485,0.0180281293,0.0114082667,0.0046099341,0.0038016455,1.3200599746,0.2641702122,0.0057521176,0.0005270047,0.0028027468,0.1171689421,0.0078276665,0.0016903039,0.0079186302,0.0005233903,0.0082434061,0.0000440538,0.0060787717,0.0043410725,0.0001334295,0,0.0005212599,0.0074169293,0.0011413267,0.0007550908,0.0000411665,0,0.0001618027,0.0003430427,0.0002285805,0.000011615,0,0.0000523718,0.0000272267,0.000016993,1.1665207E-6,0,4.7528385E-6
2006,2-Spring,AQUE,0.1991397849,1.1399462366,0.0773548485,0.0338368919,0.0187040442,0.0248139125,2.0682258065,30.072473118,0.0221085708,0.0012307257,93,0.0417290707,0.0410495109,0.0371156998,0.0037114218,0.0010498774,0.0000613951,0.0210470957,0.0157670653,0.0033446094,0.0000368185,0.0109574044,0.0511529933,0.0020062872,0.001608792,0.0003095932,3.0570223E-6,0.0010172458,0.0005812814,0.0004682945,0.0000894806,8.5882889E-7,0.0002941576,0.000039289,0.0000325954,5.4225549E-6,4.5297794E-8,0.0000179218,13.109113171,6.5758152646,782.67411249,214.59679632,41.501968802,0.0099831011,0.0068310472,0.0024720641,0.0021243907,1.0823580718,0.1778948094,0.0030626545,0.0001954008,0.0066808785,0.0730887334,0.0074410801,0.0008581798,0.0074851945,0.0002552447,0.0078046503,0.0000181571,0.0041659082,0.0054234126,0.0001781892,0.0000107114,0.0004733331,0.0070074499,0.0004723874,0.0005813749,0.0000433193,1.0023612E-6,0.0001308524,0.0001388552,0.0001711097,0.0000121935,2.9179273E-7,0.00003974,0.0000102251,0.0000125758,8.4380778E-7,1.7639353E-8,2.6220129E-6
2006,3-Summer,AQUE,1.5029032258,5.823172043,0.2854505482,0.0479322471,0.0482405702,0.1892777309,1.3134408602,31.120860215,0.0843543369,0.0029972011,93,0.0375225613,0.0381685767,0.0345107143,0.0078559915,0.002335077,0.0000825573,0.0061480083,0.0041174312,0.0025870212,0.0000687997,0.0073649828,0.0202862433,0.001098733,0.0009903183,0.0005608909,0.0000181879,0.0016209145,0.000320011,0.0002907181,0.0001643235,5.3695665E-6,0.000475145,0.0000120289,9.9356959E-6,5.9216963E-6,2.0678256E-7,0.0000171744,16.508221765,0.7417742455,762.78162495,217.06034036,42.273175596,0.0182935708,0.0088070898,0.0039585557,0.0093735727,1.0983725068,0.1111594281,0.0062025568,0.0003356289,0.0335736979,0.2250076929,0.0030367481,0.0008205467,0.0030936993,0.0002524252,0.0035211534,0.0000124349,0.0009620464,0.002334997,0.0001322312,0.0000126689,0.0003576439,0.0025610992,0.000174774,0.0005516702,0.0000527314,3.8533796E-6,0.000152313,0.0000517593,0.0001608827,0.0000141824,1.1612923E-6,0.0000476681,2.0743684E-6,5.6183328E-6,7.260795E-7,4.7841241E-8,2.138658E-6
2006,4-Autumn,AQUE,1.4026666667,9.4831111111,0.651948975,0.1668203883,0.2164444877,0.2686840991,1.3768888889,32.315388889,0.1985571172,0.0072263125,90,0.0264457821,0.026930816,0.0278770321,0.0157971377,0.0048757528,0.0001816615,0.0070261801,0.0010350709,0.0022227767,0.0001000353,0.0092475802,0.0196316433,0.0044499295,0.000650407,0.001301753,0.0000499934,0.0055576102,0.0013540155,0.0002005771,0.0003931005,0.0000149275,0.0016811904,0.0000487306,7.909481E-6,0.0000137313,5.0884961E-7,0.0000589679,16.1616891,0.6053041158,609.41209856,169.90684297,27.360013525,0.0327995536,0.011622636,0.0121528362,0.0128439981,1.1627476778,0.1191432658,0.0125652713,0.0007573881,0.0309222511,0.3480449993,0.0016232958,0.0013098677,0.0018320449,0.0004756923,0.0024704655,0.0000263588,0.0009285678,0.0006086718,0.0001123316,0.0000122688,0.0003272933,0.0011574856,0.0006595624,0.0003971745,0.0000922499,6.3252167E-6,0.0003316805,0.0002092477,0.0001231543,0.0000235179,1.9595908E-6,0.0001169698,8.682439E-6,5.0128834E-6,1.4496356E-6,8.4864553E-8,6.0707886E-6
2007,1-Winter,AQUE,0.7166292135,7.4969662921,0.7169993526,0.3353041113,0.2188121464,0.1628830949,2.0655617978,27.629044944,0.1864079396,0.011983064,89,0.029797505,0.0271797365,0.0331240783,0.0213596066,0.0053642458,0.0003682634,0.0134393773,0.0018582287,0.002947642,3.3369574E-6,0.0115357943,0.0297843792,0.0095976644,0.0013600008,0.0021145919,2.5173258E-6,0.0082745301,0.0026921468,0.0003769744,0.000572693,6.195249E-7,0.0022692986,0.0001478217,0.000020415,0.0000335481,4.20382E-8,0.0001295383,13.525731469,4.2459025137,591.05998592,165.37698927,30.324180323,0.0303701994,0.0165852084,0.0089404101,0.0065905099,0.9893484317,0.1787730565,0.0100657786,0.0011768604,0.0137900767,0.2370100405,0.002643896,0.0020178412,0.0027604575,0.0005816143,0.0031736554,0.0000462092,0.0021321222,0.0010239822,0.0001323723,8.9916166E-7,0.0004874377,0.0024263444,0.0015809691,0.0007381691,0.0001269414,6.677056E-7,0.000468796,0.0004578007,0.0002026486,0.000028337,1.6768126E-7,0.0001478281,0.0000282444,0.0000117679,3.4775914E-6,1.222194E-8,0.0000129011
2007,2-Spring,AQUE,0.5726344086,7.0962365591,0.6677241505,0.3347292446,0.1958824231,0.1371124827,2.6910215054,26.082580645,0.1614061871,0.0147281161,93,0.0228658584,0.0238107985,0.0250388921,0.0169188859,0.0041583313,0.000388273,0.0122310916,0.0007624222,0.0041133837,0.0000171257,0.0118302491,0.0289542723,0.0084684202,0.0004452677,0.0029589435,0.0000139589,0.0084610299,0.0020443761,0.0001132391,0.0007100143,3.2805777E-6,0.0020335622,0.0001797154,8.1786597E-6,0.0000618809,2.7693425E-7,0.0001762721,13.140108713,6.6890853969,780.26928576,214.79367264,42.103714726,0.0333460608,0.0195979085,0.009313588,0.0061442793,0.9288493807,0.2422096335,0.0102983913,0.0016502387,0.0122447029,0.2521182118,0.0020827927,0.0016737773,0.0022499642,0.0004465407,0.0026585281,0.0000551168,0.0016646686,0.0005468316,0.0001864128,2.9316342E-6,0.0005181605,0.0018171449,0.0012845135,0.0003195562,0.0001998817,2.4386679E-6,0.0005672494,0.000315471,0.000081107,0.0000404331,5.8852423E-7,0.0001527353,0.0000319633,5.8962763E-6,7.053619E-6,5.6538589E-8,0.0000197848
2007,3-Summer,AQUE,0.4940860215,5.795,0.3625728867,0.0746104778,0.0977316298,0.1902307791,1.6172580645,31.603494624,0.1091478509,0.0047271134,93,0.0257350852,0.0278398449,0.0199017624,0.009173709,0.0029061056,0.0000947321,0.0139536659,0.0003264179,0.0027710702,0.0002082799,0.0089714535,0.0262308873,0.0049254059,0.0001441886,0.0009904738,0.0000806062,0.0032209657,0.0014046254,0.0000383586,0.0002822315,0.0000255232,0.0009214674,0.0000706586,2.9915847E-6,0.0000145326,1.0106878E-6,0.000047153,16.407150864,0.7373745656,755.03940277,235.06188508,44.547803911,0.0177407144,0.0059222385,0.0050698118,0.0091393201,1.1206171766,0.1365696962,0.0067272623,0.0004704479,0.0101135472,0.2115328121,0.0021663763,0.0008898157,0.0022845048,0.0002869352,0.0026787477,0.0000178162,0.0018969173,0.0003360744,0.0001352464,0.0000293207,0.0003275168,0.0019404291,0.0006848616,0.0001479373,0.0000681472,0.0000114811,0.0001934408,0.0001951844,0.0000393084,0.000017104,3.8947794E-6,0.000062899,0.0000111588,3.1178786E-6,1.5376615E-6,1.7303478E-7,4.6920883E-6
2007,4-Autumn,AQUE,0.4203333333,5.1985555556,0.3404108172,0.082556762,0.1105057552,0.1473482999,2.2121111111,27.5345,0.0912201137,0.0057630175,90,0.0346870146,0.0311192578,0.0399555703,0.011910229,0.0027972455,0.000224996,0.0257616141,0.0034461659,0.0025493812,0.0004129846,0.0094403765,0.0416105223,0.0084670455,0.0010596109,0.0009271871,0.0001852192,0.0034906961,0.0022069524,0.0002592344,0.0002572241,0.0000556937,0.000972753,0.0001443434,0.0000191368,0.0000148018,2.6704178E-6,0.0000554922,14.095002946,3.0165970263,598.87348847,191.78381382,31.874421062,0.0170286102,0.0052544561,0.0057863548,0.0073050337,1.0046558057,0.1960215846,0.0057157729,0.0006089809,0.0089497914,0.20052076,0.0047977256,0.0016864678,0.0048377511,0.0004387508,0.005167983,0.0000385837,0.0042949386,0.0018225141,0.0001288146,0.0000432304,0.0003528881,0.0046765329,0.0014463954,0.000567758,0.0000674609,0.0000221745,0.0002208292,0.0003734456,0.0001401347,0.0000158927,7.0767925E-6,0.000072074,0.0000293122,0.0000105478,1.7184541E-6,4.5389073E-7,6.2855426E-6
2008,1-Winter,AQUE,0.3110555556,2.7571111111,0.1981366343,0.0739965784,0.057067994,0.0670720619,2.7843888889,26.153055556,0.0479595431,0.004397983,90,0.0569451511,0.058029135,0.0592758879,0.0127347761,0.0030752454,0.00028497,0.0374771825,0.011127206,0.0030562304,0.0001957667,0.0104169603,0.0622733459,0.008241789,0.0025284084,0.0006425018,0.0000505796,0.0022056278,0.0019652457,0.0006000405,0.0001542161,0.0000117699,0.0005288052,0.0001786907,0.0000549833,0.0000138607,1.0599833E-6,0.000047549,12.68905555,6.8871198621,552.18063244,170.40162068,37.301472454,0.0110231641,0.0055812367,0.0030217209,0.00358966,0.9306099807,0.2460028464,0.0032314213,0.0004839474,0.0072544726,0.1076743921,0.006512046,0.0016625368,0.0066180497,0.0004238216,0.0067419344,0.000047959,0.0055781392,0.0036920689,0.0001499443,0.0000491255,0.0004421382,0.0065249705,0.0013284344,0.0008577788,0.0000484772,0.0000131307,0.0001493466,0.0003286789,0.0002056975,9.8837245E-6,3.1294909E-6,0.0000401334,0.0000344951,0.0000197478,1.624181E-6,3.0526526E-7,5.4516066E-6
2008,2-Spring,AQUE,0.7412365591,4.423655914,0.3276833588,0.1297856703,0.1000294219,0.0978682666,2.5724193548,26.909032258,0.0834589682,0.006454446,93,0.0341178965,0.0343470764,0.0299225546,0.0089328137,0.0023201533,0.0001612999,0.0061701717,0.0015387187,0.0034810219,0,0.0107028183,0.0218927308,0.0015933052,0.0002993142,0.0009602322,0,0.0029827565,0.0004046024,0.0000756045,0.0002422784,0,0.0007535243,0.0000334781,7.1425624E-6,0.0000200945,0,0.0000620386,12.543254955,9.0608923451,726.87551103,234.96174338,68.431612438,0.0167106019,0.0080509501,0.0049588092,0.0049372004,0.9635207492,0.229557696,0.0053876157,0.0006963014,0.0198781174,0.1708436156,0.0017711305,0.0005976503,0.0019616194,0.0001835326,0.0024957727,0.0000202123,0.0008341809,0.0011314555,0.0001630185,0,0.0004236107,0.0014687715,0.0002282351,0.0002214646,0.000068035,0,0.0001972815,0.0000599777,0.0000563919,0.0000149109,0,0.0000575734,5.7462517E-6,5.3950359E-6,2.3761967E-6,0,6.9440643E-6
2008,3-Summer,AQUE,0.6397311828,5.8319892473,0.4513783862,0.1644381273,0.1448252621,0.1421149968,1.4951075269,34.384301075,0.1469826103,0.0054552128,93,0.0263154109,0.0287416663,0.0222615481,0.0115466443,0.0039189599,0.0001224577,0.0121895835,0.0010081261,0.0027228779,0.0000182366,0.0110027365,0.0269415605,0.0052472431,0.0003911246,0.0012220288,7.9561408E-6,0.0049296398,0.0016575006,0.000128451,0.0003765489,2.5238215E-6,0.001526037,0.0000643771,4.2701619E-6,0.0000159362,9.6967418E-8,0.0000636512,17.121013856,0.6082390381,709.92429814,184.14162887,25.763617526,0.0221764586,0.0101152346,0.0071510608,0.0067429471,1.2659466807,0.1343181649,0.0094454497,0.0005908646,0.0165823625,0.2162259381,0.002116723,0.0010194719,0.0022411364,0.0003767366,0.0029456821,0.0000204644,0.0016698892,0.0007381127,0.0001342035,3.3069102E-6,0.0004709239,0.0018899614,0.0007371432,0.0002868598,0.0000843343,1.5236211E-6,0.0003160042,0.0002446365,0.0000945027,0.000022692,4.9034525E-7,0.0001148366,0.0000104701,3.1631714E-6,1.8733612E-6,2.0482086E-8,7.3420364E-6
2008,4-Autumn,AQUE,0.4194444444,5.2697222222,0.5034742129,0.2284600721,0.1691669372,0.1058472035,1.6427222222,32.580944444,0.1538288295,0.006719611,90,0.0352030733,0.0341195939,0.0387379227,0.0164283362,0.005011892,0.0002276062,0.0152583532,0.0024485739,0.0023299987,0.0000231131,0.0114178834,0.0314779223,0.0069984742,0.0010896864,0.0011116701,9.9221145E-6,0.0054543496,0.0022148548,0.000346751,0.0003491076,3.198542E-6,0.0017128121,0.0000853757,0.0000125521,0.0000142946,1.0874714E-7,0.0000702612,15.262753426,1.412846021,557.54632002,135.40937339,16.272224767,0.0234644695,0.0123138147,0.0076443691,0.0049788422,1.1677517668,0.1504134363,0.0091938069,0.0006879518,0.0097645821,0.1870507906,0.002613108,0.0013667105,0.0027435814,0.0004710083,0.0033695996,0.0000284634,0.0020140074,0.0012346675,0.0001088613,4.7095715E-6,0.000456205,0.0023891807,0.0009585517,0.0005543344,0.0000716627,2.1352659E-6,0.0003281833,0.0003152751,0.0001770097,0.0000193386,7.0332986E-7,0.0001184658,0.0000132722,6.3417124E-6,1.4936366E-6,2.6420945E-8,7.2695347E-6
2009,1-Winter,AQUE,0.3353932584,5.1973033708,0.6447349254,0.358735325,0.1950103859,0.0909892145,2.2928089888,27.446853933,0.1674841692,0.0121260576,89,0.0320439506,0.0304164452,0.0372259555,0.0203536015,0.0052020349,0.0004141834,0.0142919215,0.0012366299,0.0029481288,0,0.0125582866,0.0310349667,0.0091411067,0.0007872878,0.001868036,0,0.0079308546,0.0024503929,0.0002142624,0.0004997664,0,0.0021302804,0.0001621533,0.000013729,0.0000323295,0,0.0001358402,13.372345443,4.4494603867,510.67249082,116.28446276,15.682662253,0.0357331022,0.0229017923,0.0100737,0.0048124315,1.0443153068,0.2176788655,0.0116203356,0.0014307288,0.007617696,0.2037045469,0.0027748786,0.0021205728,0.0028859619,0.0006035017,0.0033363146,0.0000602092,0.0022833825,0.0009325412,0.0001396779,0,0.000589516,0.0025384382,0.0015778846,0.0006082138,0.000129744,0,0.0005360805,0.000424916,0.0001638523,0.0000291979,0,0.0001625854,0.0000319511,0.0000111436,3.5861737E-6,0,0.000014683
2009,2-Spring,AQUE,0.2437634409,4.8366129032,0.5317759342,0.301473021,0.1489992378,0.0813036754,2.7591290323,31.057526882,0.1529002667,0.0125989899,93,0.0272230815,0.0295375615,0.0239777024,0.0160953484,0.0047888475,0.0003589174,0.0153185243,0.0015387187,0.0034688642,0,0.0124533766,0.0327794839,0.0087093198,0.0009152109,0.0019679275,0,0.0070353964,0.0024509249,0.0002586418,0.0005507386,0,0.001971091,0.0002069711,0.0000215342,0.0000475239,0,0.00016935,13.313023134,5.9917942054,704.60994606,159.75249067,15.188507001,0.0320942266,0.021573714,0.0082322487,0.0045799906,1.152310263,0.2429143514,0.010873789,0.0014650549,0.0056259101,0.2030298139,0.0028406753,0.0020282765,0.0029659345,0.0006058836,0.0032595677,0.0000629818,0.0023348685,0.0010613673,0.0001608049,0,0.0005828149,0.0026163454,0.0014860048,0.0006365654,0.0001503656,0,0.0005259346,0.0004270476,0.0001790714,0.0000361877,0,0.0001636673,0.0000408445,0.0000148531,5.679291E-6,0,0.0000194237
